250;10;10;
16.56393;-0.42095834;2.9646037;-0.24810548;-0.18083307;0.12656917;-0.5475599;-0.28455365;-0.71464515;-0.41812667;0;
14.1232195;0.01609664;-0.32164901;-0.050357178;-0.6100816;0.46788839;0.09576665;-0.040058617;0.3834471;-0.07919413;0;
13.281618;-1.238286;1.6085289;0.49603134;-0.54875326;0.28696087;0.15541275;-0.13768983;0.15778904;0.36864096;0;
14.357273;0.2829895;-0.15379262;1.052024;1.8248478;1.883016;1.5943944;1.9734563;1.8094462;1.8086944;0;
12.234039;-0.14802256;-1.5653533;-0.4387192;0.14663355;0.42358074;-0.16807091;0.26912755;0.2941016;-0.05595097;0;
15.20577;0.9987734;-0.88956475;0.81750154;0.40474474;0.49567366;0.67909217;1.2213998;0.9325464;0.4925085;0;
15.774935;-0.019100124;-0.12370086;-0.04362023;-0.41560924;1.1621884;-1.6701328;1.2948397;-0.35922256;0.14704974;0;
15.991453;2.7124982;-3.9548218;-3.1502564;1.3307621;3.5453663;1.0027479;-3.3952532;-2.8936627;1.4101062;0;
10.915171;0.26571086;0.17657782;0.34599835;-2.3196425;-0.05845078;-0.36739478;-1.6565375;1.0016065;-0.42158747;0;
17.583544;0.09786564;-3.1325417;1.4596658;0.68923306;-0.89936864;-1.3611063;1.0523307;0.47383174;-0.8356158;0;
15.67851;-0.036752835;-0.04505571;0.042988792;0.50352985;-0.5289233;0.028672429;0.36309424;0.11878957;-0.021780977;0;
10.633824;-1.066728;0.0562501;0.910877;-0.40288728;0.30350617;0.05338085;0.096438974;-0.20887926;-0.040055502;0;
17.179676;-0.7707107;-1.099543;1.4380167;-0.0794033;-0.21152773;0.7821982;0.16457409;-0.24596041;0.4899313;0;
12.112067;0.1639009;-1.2348529;-0.6947021;-0.67702454;-0.3782931;0.39212173;-0.21330373;-0.110973194;0.31126836;0;
14.52005;-0.45851278;0.8457278;0.17385751;0.0379224;0.3503686;-0.39775804;0.39147016;-0.558125;0.106165685;0;
11.381196;0.1621278;0.04337003;-0.65755177;0.25359288;0.16003278;-0.09429829;-0.34684187;-0.36687657;-0.44137737;0;
10.325449;-0.9621583;0.212647;0.5534673;-0.66285735;0.335549;-0.14090666;-0.1751222;0.15409878;-0.14762242;0;
17.172606;0.24022385;0.55235136;-1.3112319;0.18297821;0.03777244;-0.30038562;-0.038276877;0.3883785;0.47241595;0;
14.361295;-2.0572698;-0.9611605;1.163975;-0.36436146;0.20883657;-0.2998494;0.53514427;-0.035888698;-0.21214841;0;
11.48753;1.3191311;1.0606338;-0.90122175;-0.51345485;-0.2751084;-0.009186152;-0.22344378;-0.059151165;0.14818567;0;
10.204653;0.36874154;-1.5326661;-0.6445814;-0.3146231;0.6666987;-0.23202309;-0.76207465;-0.37381303;-0.6564499;0;
13.302183;1.0232649;1.2663323;0.4516489;0.47739545;-0.007105203;0.32693198;-0.051172093;0.003459344;-0.052142598;0;
14.348021;1.2117281;-0.04063794;-0.39370888;0.17197038;0.83470845;0.5313263;-0.072778285;-0.15794292;0.60500896;0;
11.200464;0.07147042;1.2285415;0.07265729;0.3133028;0.1507373;0.09546067;-0.12203375;0.04077336;-0.13856398;0;
14.576441;1.1318599;1.0349051;0.6039966;0.8379885;0.66536903;0.5304827;0.39234462;0.3651684;0.06809849;0;
33.722984;-0.38469163;5.455316;-2.2070913;-2.221933;-1.6713822;1.3640553;1.1353528;-0.35690713;-1.2398692;1;
36.81556;0.1868582;5.315703;0.86655587;-0.26457927;0.44649428;-0.98216057;1.9636586;-1.1889167;-0.07847244;1;
46.32667;-0.28668633;-7.9688063;-0.45261598;-2.5200164;-1.4780024;1.8608471;0.2627424;0.9139719;-0.55823594;1;
41.83894;0.15528382;-6.8595295;-1.1960086;-1.8369769;2.037036;-0.6647388;-0.35774508;-0.3331991;1.4211603;1;
38.25723;0.45822284;-6.451366;-1.4349343;-1.4324968;2.162022;-0.31727263;0.691918;-0.04537024;0.7075304;1;
37.79538;0.8620555;-7.458331;0.51984304;-2.7641158;-2.0524855;1.801038;0.29155278;-1.0745944;1.2378204;1;
44.205082;0.07436863;-5.093676;3.373376;-0.868847;-3.8891153;0.66396385;0.73539275;1.1662898;0.85847104;1;
42.97292;-0.584757;7.7939262;2.114805;-2.349848;3.8462725;-0.8650671;0.19196814;0.84938896;-0.80388886;1;
38.844704;0.22348003;-3.0515275;3.3080037;0.07653856;-2.9670208;-2.6503568;-2.0658896;0.5426651;0.04363061;1;
34.910183;-8.6716627E-4;-3.909815;-0.02291956;-5.66477;-0.21686062;1.0174541;0.60149014;0.83126503;0.13905685;1;
44.93061;0.287185;-3.8251374;4.132322;-0.8741041;-4.4827366;-0.98388124;0.48255396;0.88648355;0.16705425;1;
40.708412;-0.17255919;-3.9406328;3.7844958;-0.1904055;-3.5005357;-2.642778;-0.75923884;0.044433843;-0.6861729;1;
39.714684;0.19548863;4.740233;-3.3964303;-3.90672;-5.5379157;-2.2104201;-0.15039378;0.09798012;0.8252236;1;
33.222897;-0.28324842;-3.083868;-2.3263535;-1.6536703;3.7789085;-1.6282572;0.04202287;0.75288033;0.7053973;1;
32.75452;0.50516135;-3.1786098;-2.8341732;-1.2825738;3.7869055;-0.75021625;0.110813126;1.0756071;-0.42917076;1;
40.122448;-0.10891048;-2.115748;-4.862857;1.3452426;3.0771008;-0.89908457;0.6223235;0.37446383;-0.4104438;1;
33.12122;0.14594012;4.3733525;0.44035268;0.6833335;-1.9329491;2.0776083;-0.62201166;0.022135783;1.6364864;1;
36.923027;0.15324926;4.3211927;1.9638035;-1.9534479;0.40200534;0.7607022;-0.95578;0.4934016;0.19700499;1;
47.076633;0.59179765;4.937249;-0.14093901;1.8226032;-2.4133246;1.516502;-0.61437804;1.1251281;-0.96420366;1;
