250;10;10;
12.617346;-0.60367095;2.2641566;-2.384527;-2.1087518;-1.0475694;1.2069081;1.8104298;1.1631448;-0.2997028;0;
14.737539;-0.34770966;0.21466614;0.55240965;0.6554272;0.015073548;0.016375538;0.100451455;0.17607641;-0.12744208;0;
12.818925;-0.16054648;0.5658599;-0.055979744;0.4696288;0.14298019;-0.20598285;0.4581906;-0.1604986;-0.09617963;0;
14.148804;-0.06139048;-1.6115713;0.022545733;-0.83148354;-0.08947922;0.05073808;0.0026185557;-0.16844437;0.39001524;0;
12.561573;0.21212098;-0.38616845;-0.32700157;0.079772174;-0.01396253;0.4691625;0.36020723;0.41272944;0.33408654;0;
14.186742;0.34594187;-1.1166025;-0.20981929;-0.43702716;0.09520932;0.081973046;0.31842482;0.2561551;0.121137805;0;
14.519934;-0.5219251;1.1246159;-0.45805734;0.9296885;-0.7907111;0.28554508;-0.56538486;0.25661266;-0.30793995;0;
12.59327;-0.3074464;-0.40113828;0.37868938;0.9766471;-0.9407342;-0.39313793;0.8790496;0.0890113;-0.7183427;0;
11.4958935;-0.07454842;-1.5786217;0.018156186;-0.44516876;-0.08547696;-0.14618579;-0.0732619;0.0656251;-0.013648077;0;
18.933859;-0.13951255;-2.8342822;0.36662266;0.10320795;0.012211843;-1.1814594;0.41572866;0.7746224;-0.55509466;0;
16.220633;0.13699518;-0.35809696;1.2675701;0.5526445;0.41240364;0.34172875;0.112035714;0.2623085;0.18256117;0;
12.60213;-0.46108454;-0.112566024;-0.5453691;0.81461376;0.36520395;-0.18216062;-0.27629477;0.22892809;0.14357622;0;
18.291683;-0.67873687;-0.8300791;2.246882;-0.08591533;-0.31972182;0.88191056;-0.25217408;0.16017939;0.046089813;0;
13.311753;-0.48595226;-1.7101597;0.01974456;-0.72008675;0.085312575;-0.3013715;0.20337373;0.08900495;-0.023651784;0;
16.741425;0.5927213;2.3884592;1.4218692;-0.5226705;-0.28287372;-0.20787533;-0.45454106;-0.65914005;-0.38319993;0;
11.93108;-0.07071432;-0.8048339;0.4016771;-0.2617569;0.40441367;0.028243072;0.09734183;-0.03942973;-0.08437304;0;
11.657249;0.45626384;0.090536155;-0.025031047;0.6044485;0.42716438;0.5453406;0.43874708;0.2508575;0.45170823;0;
17.53928;0.17402041;-0.45799407;-0.9107501;0.8139538;-0.04141503;0.44227216;0.2996332;0.12778571;-0.020199385;0;
14.978377;-0.8543949;-1.430124;0.12184111;-0.5277028;0.38850465;0.09023965;0.28510556;0.32631245;0.09003348;0;
12.609759;-0.06836368;-0.98925763;-0.062487245;0.25529703;-0.3456295;-0.22475226;-0.04753664;-0.08266947;0.16367666;0;
12.273703;0.37640938;-1.5994633;-0.042652804;-0.32256103;-0.11951094;0.036795374;-0.028066415;0.051051352;-0.039563823;0;
13.0237;-0.16476436;1.274644;-0.5464396;-0.49811924;-0.1406125;0.0780111;-0.084264345;-0.093369186;-0.0077559277;0;
14.618251;0.44186008;0.1412228;-0.5498892;0.7592422;0.63566273;0.31569684;-0.043602377;0.32683107;0.28196165;0;
11.953058;0.31034842;-0.17260125;0.8107837;0.776256;0.51487243;0.1921568;0.38433152;0.06772219;0.14494245;0;
15.10854;0.46683085;-0.05540996;0.35904238;0.51837677;0.35507345;0.09511436;0.022704788;0.23326145;0.14704825;0;
30.260056;0.40661988;6.0294065;-0.4623462;-1.503569;-2.5562072;-0.6020826;-0.29817322;-0.12329979;-0.48571813;1;
34.350246;-0.5417262;5.511381;0.7459769;-0.69492376;0.008404823;0.5872338;-0.33421412;0.77928627;-0.86961275;1;
