250;32;10;
9.047792;0.0;0.042129457;0.1213035;0.83791953;0.7434613;0.42052802;0.94377005;-0.13149264;0.0012466214;-0.1926261;-0.0015214854;-0.30243164;0.08812548;-0.020652685;0.17040996;0.059714828;-0.12539926;-0.029720597;-0.25890768;-0.10357114;0.21784021;0.09526667;0.22883193;0.016951857;0.009618925;-0.120359495;-0.07108121;-0.30929992;1.14161514E-4;-0.14446384;0.15858817;0;
8.142684;0.0;-0.17752403;-0.12882957;0.31296578;-0.8336322;0.18629201;0.4952063;0.27517113;0.11741587;-0.11068241;-0.07840794;-0.19608152;0.18906808;-0.24069035;0.28263965;-0.06073797;0.3844826;0.00551844;0.085209824;0.13071984;-0.07385543;0.030634142;-0.17024304;0.0020239144;-0.040510397;-0.12238199;-0.14612544;-0.094873354;-0.009537752;-0.08447228;0.030749494;0;
6.897279;0.0;-0.25075194;0.6861703;0.22908309;-0.60745233;-0.10223979;-0.4559601;0.4074647;0.30284056;-0.048367806;0.104248695;-0.29349208;0.24583961;0.1070839;-0.33859968;0.061235387;0.16860263;0.10380966;0.19011122;-0.2582721;-0.19354619;0.3102297;0.059274808;-0.18860666;0.075524226;-0.07442826;-0.09914761;0.008583108;-4.1147327E-4;-0.021349067;-0.1070819;0;
7.5666347;0.0;0.060775638;-0.21250947;-1.0435903;-0.23111053;-0.06220637;0.6735487;-0.25426996;0.038901694;0.17162558;0.010390176;-0.17788061;6.807713E-4;0.06881913;-0.05423526;-0.027065307;0.069482006;-0.020871421;0.22867085;-0.053384934;0.05411472;0.06726445;-0.17286134;-0.04961353;0.05739982;-0.010033676;0.0643468;-0.18613678;0.10336777;0.28062773;-0.12943013;0;
6.3739076;0.0;0.16346565;0.2016884;-0.34454778;-0.28504094;-0.42129257;0.18202312;0.025407454;-0.32546937;-0.18811949;-0.16510561;0.049653113;-0.03742055;-0.1185494;0.15734851;0.14317083;0.03460766;-0.18878596;0.035863947;0.09801277;-0.009467847;-0.1463763;-0.07085472;0.14220922;-0.042472396;0.0013198506;0.067327976;0.039890703;0.050717436;-0.10176705;0.13374308;0;
7.5479136;0.0;-0.29652548;0.24164508;-0.58215237;0.13990645;-0.3097939;-0.5083045;-0.24263711;0.21957725;-0.13069451;-0.14294143;-0.25137195;0.09179614;0.045480397;0.18821304;0.08511199;-0.056806393;0.14012165;0.10315708;0.1343597;0.13655606;0.03463113;-0.10583593;-0.11874268;-0.033416398;-0.02999702;0.09789596;-0.018619534;-0.09240392;0.14191577;0.015723862;0;
7.946055;0.0;-0.36753035;-0.10122418;0.5667599;-1.1500479;-0.050693553;0.7811575;0.03132188;-0.11776371;0.2278057;0.2064317;-0.3270061;-0.12157941;0.21371302;-0.028917912;-0.24916892;-0.05936455;0.05844319;-0.44086245;0.14767632;0.23625427;-0.22623721;-0.32332784;0.29779273;0.13739064;-0.3660578;-0.027475754;0.07106886;-0.080586515;-0.48901403;0.15167953;0;
6.227477;0.0;-0.37722284;0.10007225;0.54924136;-0.46511734;-0.16101259;0.53487796;-0.0020254536;0.053194314;0.09959236;-0.16418874;0.018832756;-0.13774727;-0.025639573;-0.03865012;0.11477937;0.04858131;0.03059386;0.24990062;0.1848139;0.17840837;0.09708629;0.17605323;0.031631984;0.20828669;-0.023668323;0.008541654;0.122789755;0.07401622;-0.07697908;-0.02644641;0;
7.017236;0.0;-0.07880744;0.7626905;-1.5620891;-0.1900315;0.25692332;-1.1077629;0.31358248;0.43151918;-0.45624283;0.15313141;-0.20267513;-0.59886456;0.37385684;-0.06613345;-0.15137193;0.47243482;-0.6096326;-0.3288665;0.26370525;-0.3587891;0.21955702;0.4895285;-0.60686487;0.40452412;0.021511437;-0.5863966;0.7175025;-0.17155272;-0.11078234;0.790045;0;
17.15998;0.0;0.97987425;3.2904685;-4.0747786;3.586661;-4.89945;-1.8312513;-0.8870565;-3.1703625;1.9691958;-2.0643358;2.5729823;1.1184225;0.27517602;1.9437072;-0.46113196;0.42941627;-0.3535603;0.41610068;-1.0629436;0.07497847;-0.7846336;-1.2123193;0.5277489;-0.97035503;0.699855;-0.23036614;0.8391008;0.65045965;-0.2860512;0.9165088;0;
10.066417;0.0;-0.4053812;-0.686717;-1.1502262;1.9186528;1.8525906;0.33896244;-0.30580148;-0.84254324;-0.7230393;0.55833983;0.7944704;0.3261441;-0.15560044;-0.50604886;-0.3338524;0.07421744;0.24300885;0.1236251;0.05560322;-0.11060391;0.13423723;-0.2517063;-0.29612923;0.06430134;0.2842391;0.5368726;0.6841421;-0.43972912;-0.89609385;-0.2583889;0;
7.041183;0.0;-0.26641932;0.25350636;-0.3692;-0.7806634;-0.40793636;-0.02183586;0.26584744;-0.13138424;0.025774991;-0.020208778;-0.033830356;0.20687027;-0.20169106;0.05687815;-0.016966064;0.29476276;0.064724445;0.03152459;0.09683063;0.13863683;0.18440627;-0.05072997;-0.0127399685;0.090759575;0.079816744;0.022497417;-0.05039957;0.05262736;0.1391984;-0.097383834;0;
12.852577;0.0;-0.3585799;2.0386872;-3.6501155;-0.733894;1.3681527;-3.195955;1.6912992;0.7925809;-0.97854364;0.9525388;-0.70860153;-1.1718348;0.74501806;-0.8707683;0.5194848;0.28108394;-0.018645037;0.8937279;-0.8334702;0.35220537;-0.73568666;-0.9130337;0.8328592;-0.9078259;0.6706285;0.98583657;-0.86855793;0.5370812;0.085713506;-0.94115686;0;
7.8116326;0.0;-0.5725943;-0.09971573;-1.0760599;-0.6387647;-0.34574425;0.7639063;0.5037604;-0.22686844;-0.16062477;-0.43833303;-0.31510296;-0.104637854;0.00930103;0.48051503;0.51645124;0.2106138;0.12289358;-0.69271326;-0.38597262;-0.14554948;-0.4548504;0.468158;0.50473666;0.38004994;0.18257657;-0.37643015;-0.36764047;-0.3625806;-0.33120948;0.34405008;0;
9.342844;0.0;0.60436565;0.03449496;1.6677877;-1.2215018;1.1638381;-1.4334352;0.5476838;-0.5993365;0.29630172;-0.8067411;0.01609136;-0.78020585;0.07242394;-0.7132871;0.011268347;-0.51343036;-0.26950666;-0.61949563;-0.38899896;-0.36144987;-0.17484516;-0.46471187;-0.5326481;-0.16673997;-0.33231854;-0.35506576;-0.45530438;-0.11779481;-0.47803396;-0.2958471;0;
7.176448;0.0;0.022988489;0.5039148;-1.317379;-0.4458029;0.30963552;-1.0527687;0.5123311;-0.099259935;0.0060192603;0.7785813;-0.67696285;-0.06686722;0.029215567;-0.8441544;0.6555372;0.21538557;-0.16718727;0.7350873;-0.6462984;-0.24024867;0.093001366;-0.6455191;0.67811364;0.10475434;-0.13726558;0.6243861;-0.731718;-0.08968667;0.14217915;-0.6435813;0;
5.9372835;0.0;-0.05300131;0.24428998;-0.24190693;-0.6242955;-0.39757964;-0.19355513;0.30439714;-0.35335243;0.04268394;-0.1983636;0.120417304;0.08670541;-0.36664423;-0.0073530218;-0.04998507;0.12979491;-0.04807123;0.22002397;2.2223273E-4;0.20808159;0.014516627;0.20313044;0.04326863;0.052177522;0.03501565;-0.06323114;0.024797529;0.028175276;0.036763806;0.053013656;0;
10.524935;0.0;0.25703585;0.7954964;-0.20850377;2.0516942;-1.5978143;1.5295414;-0.9920225;-0.18805446;-0.5647925;-0.7777596;0.20788555;-1.1059127;0.67172676;-0.7958583;0.9917106;0.24908632;0.7929664;0.714857;-0.12179203;1.0074562;-0.62971884;0.63073856;-0.8265881;-0.13348213;-0.32469288;-0.46094662;0.30950472;-0.7583526;0.3761626;-0.34393302;0;
7.879567;0.0;-0.4811747;-0.042037286;-0.78753775;-0.13619612;-0.13847116;-0.34979585;-0.30921853;0.27049726;-0.058873348;-0.2669175;-0.13130584;0.0976517;0.18914287;0.25532216;0.01822438;0.03723193;0.042116053;-0.07822315;0.06317021;0.09121304;0.12294305;0.05530656;-0.1093791;-0.14636642;-0.07880901;-0.18787897;0.015519728;0.2708453;0.10046069;0.118108496;0;
7.1153126;0.0;-0.07926534;-0.047805365;-0.7215574;-0.7544084;0.2513152;-0.40678906;-0.012467467;-0.074806675;-0.11250867;0.047211614;0.02569775;-0.06535616;0.10773282;0.010194732;-0.10455519;-0.12547038;0.06437143;-0.023593772;0.1210275;0.22051436;-0.08631908;-0.067463934;0.032739244;-0.12364283;0.12823299;0.01719384;-0.05583581;0.15530019;-0.053506367;-0.10345078;0;
6.506467;0.0;0.36100566;0.050663754;-0.81542474;0.5360415;0.020773849;0.1434048;-0.10686769;0.08279881;-0.15475032;0.050559867;0.055624407;-0.0048983754;-0.09796956;0.041919697;-0.070486315;-0.09043966;0.19360249;-0.14758842;-0.049725827;0.22381845;-0.14566332;-0.0016901239;0.22697026;0.0255086;-0.07300474;0.10761379;-0.09975792;-0.0409563;0.037932836;0.0030427892;0;
7.085891;0.0;0.093590766;-0.06362157;0.8066387;0.5469627;-0.004077258;-0.4768084;0.19484814;-0.3971423;0.22214758;0.008988015;0.15895732;0.07794779;0.0695776;0.056657787;0.23113412;-0.2773801;0.29434386;0.12770566;0.1853943;0.10814669;0.24768473;0.24583657;0.29984072;0.07721988;0.3523536;0.066328116;0.18823099;-0.06756521;0.085311286;0.016293729;0;
7.732382;0.0;0.09040001;0.3374115;0.17185375;-0.73819315;-0.5213049;-0.3477301;0.28424618;-0.15775505;0.15122935;-0.08821921;0.058671676;0.20770793;-0.2208502;0.020393211;0.15726323;-0.05212739;0.19446826;0.122969076;-0.19550426;0.20314293;-0.18748271;-0.33385193;0.041642264;0.030115133;-0.20129304;-0.095435925;0.09374777;-0.023136651;-0.039058138;0.013971461;0;
5.8983674;0.0;-0.04973824;-0.18957281;-0.27756158;0.71938735;0.5682757;-0.14078988;0.16273025;-0.041678097;0.05202226;-0.0066528334;-0.04294282;-0.1807295;0.120086096;-0.014225307;0.056935783;-0.12638324;0.09261741;0.1705396;0.11454919;0.08907531;0.020536581;0.03240021;-0.048983764;-0.05110492;0.12397903;0.0621841;-0.05177856;-0.03206308;0.065919735;-0.01756627;0;
8.301811;0.0;0.20691544;0.10887684;-0.09707276;0.9223448;0.19884832;-0.54488343;0.3211009;-0.16174668;0.045544334;-0.11856348;-0.17057693;-0.08141425;0.14176743;-0.16409642;0.19106883;-0.10933017;-0.07086305;0.06876881;0.007091213;-0.05933813;0.118973665;-0.05062329;0.17307468;0.0062128515;0.13399547;0.11887744;0.14674056;-0.0167961;-0.05797872;0.115602545;0;
18.68583;0.0;0.089872174;0.0302415;1.4975324;0.806222;-1.1748332;-0.39383116;-1.0430735;-0.100889295;-0.3173838;-0.6580583;0.5018617;0.25743464;0.66475296;0.24323615;-0.34426975;-0.09782245;-1.0264785;-0.6783811;-0.83815235;-0.037612714;-0.7520213;0.38964748;-0.26231384;0.07963703;-0.112255044;0.27762613;0.27541995;0.677008;-0.11289616;0.23718898;1;
20.500357;0.0;-0.2843851;0.6194919;1.3317124;1.4741986;0.5523526;1.7288281;0.2815391;-1.3791324;-0.6803567;0.60562146;-0.5513321;0.8536884;0.6287094;0.08497667;0.21872117;0.81403244;-0.20216243;-1.2968211;0.40802857;0.625576;0.7293458;-0.45594743;-0.6235425;0.044745754;-0.12130379;0.65294695;0.5452794;0.019505316;-0.66621375;0.3055483;1;
22.84167;0.0;0.66875684;-0.7156203;-2.7142823;-0.02508932;0.25574765;-2.1333754;-1.7949296;-2.6695087;-2.460863;2.2687626;0.7754062;1.735626;-0.03144245;0.25983235;-0.29253358;0.5214265;0.016803896;-0.25732863;0.63135904;-0.75212234;-0.7407536;0.041729014;-0.47308227;-0.34446514;0.069210656;0.36434466;0.46148628;-0.12562743;-0.025836516;-0.6948733;1;
