250;20;10;
8.928463;0.0;0.24573725;0.19217438;0.881502;0.7241977;0.34527457;0.8755224;-0.17795002;-0.025865056;-0.1511919;-0.0032899017;-0.20240694;0.0855085;0.056825627;0.045545757;0.007387254;-0.15687811;-0.096633986;-0.17077357;0;
8.098487;0.0;-0.23122108;-0.123719305;0.20642154;-0.89078367;0.2009789;0.42200702;0.28147528;0.045763597;-0.11531251;-0.114646465;-0.15822347;0.15388376;-0.19031401;0.27951366;0.020977363;0.38409966;0.023182858;0.11745505;0;
6.897279;0.0;-0.25075194;0.6861703;0.22908309;-0.60745233;-0.10223979;-0.4559601;0.4074647;0.30284056;-0.048367806;0.104248695;-0.29349208;0.24583961;0.1070839;-0.33859968;0.061235387;0.16860263;0.10380966;0.19011122;0;
7.5638885;0.0;0.06640417;-0.20578533;-1.0363063;-0.2529237;-0.08647897;0.6792784;-0.2537712;0.042039447;0.1787007;0.028180541;-0.16929664;-0.01057682;0.076059185;-0.053482533;-0.028269807;0.058953688;-0.041643746;0.2279031;0;
6.370474;0.0;0.16015418;0.19737363;-0.35820976;-0.27618104;-0.4115275;0.19546713;0.011927498;-0.32883933;-0.19346459;-0.14440036;0.052604236;-0.029077504;-0.096536525;0.17414159;0.1474521;0.0195258;-0.18003152;0.05725722;0;
7.563341;0.0;-0.2724539;0.2262817;-0.5604094;0.1312454;-0.40321293;-0.5084934;-0.17506774;0.21716623;-0.19789886;-0.13771766;-0.21581551;0.17519668;0.113615826;0.12365462;0.024383469;-0.08443267;0.15185127;0.07618049;0;
7.7107015;0.0;-0.38680804;-0.14530477;0.43083665;-0.98390466;-0.033595104;0.5384623;0.18643239;0.08037223;0.10288494;0.099603504;-0.1502181;-0.08827073;0.03519578;-0.041693483;-0.15512457;-0.1918029;-0.06689413;-0.18473798;0;
6.2277985;0.0;-0.3795635;0.11418454;0.5234445;-0.50211656;-0.114453554;0.5475239;-0.006230274;0.06496817;0.089926116;-0.1748282;0.019096648;-0.13039349;-0.037319224;-0.021372152;0.106800474;0.025988933;0.06696672;0.26866215;0;
6.884551;0.0;-0.059681606;0.6398258;-1.451107;-0.1508175;0.20036823;-1.0111271;0.23227517;0.35672826;-0.3690176;0.08816861;-0.14953606;-0.50012153;0.25711054;-0.032028705;-0.16723941;0.3558287;-0.4846231;-0.32492423;0;
16.795341;0.0;0.6500345;3.2597356;-4.468037;2.841022;-4.48072;-2.8710084;0.36751363;-3.3603463;2.7552974;-0.9304071;2.0271878;2.3881545;-1.0201923;2.2217088;-1.2739513;-0.25621256;-0.26752123;-0.60188675;0;
9.92141;0.0;-0.33819512;-0.64613867;-1.0959185;1.8300241;1.7600713;0.38560328;-0.20832151;-0.77992326;-0.7789951;0.46700105;0.73843324;0.36512432;-0.04352089;-0.52295023;-0.39954633;0.016997416;0.24333814;0.23445305;0;
6.994169;0.0;-0.26743978;0.22596137;-0.36427182;-0.8004924;-0.4030487;-0.013921843;0.2248621;-0.13498138;0.007681823;-0.04903265;-0.038628064;0.19803205;-0.26043224;0.050237242;-0.0706047;0.27960098;0.011389686;0.011309631;0;
12.100413;0.0;-0.25403193;1.6263322;-3.0467105;-0.81484056;1.5320919;-2.6338131;1.3103212;0.86790437;-1.0049883;0.6605764;-0.401689;-1.4217404;1.1247935;-0.7461261;0.534427;0.6866217;-0.6169379;0.800561;0;
7.597247;0.0;-0.66044855;0.029488614;-1.0012527;-0.6887882;-0.35179448;0.6030605;0.19511138;-0.18178059;0.1465928;-0.12671182;-0.090998694;-0.36382172;-0.23624931;0.26307225;0.05357922;0.3888966;0.34092185;-0.20500967;0;
8.732962;0.0;0.32592547;0.13549528;1.3552009;-0.89594436;0.9893304;-0.94551325;0.30892676;-0.23675992;0.33460787;-0.39798948;0.043844745;-0.47125232;0.18661307;-0.43252388;0.13728648;-0.27137724;-0.040709678;-0.39294973;0;
7.1662927;0.0;0.039826453;0.53590703;-1.3444157;-0.36589482;0.21796034;-1.0882337;0.49871355;-0.21886913;0.09746311;0.7677507;-0.6887487;0.08566648;-0.13254815;-0.8557185;0.6876191;0.0068263193;0.03277275;0.751698;0;
5.923412;0.0;-0.06832897;0.2174627;-0.2069138;-0.64592916;-0.39979535;-0.20128313;0.29971686;-0.28549296;0.030536357;-0.2044272;0.097676486;0.07052492;-0.32345495;-0.08212068;-0.03898367;0.17990012;-0.07178972;0.2696127;0;
9.848603;0.0;-0.0061246715;0.64180607;-0.50185245;1.610429;-1.3416069;0.7494777;-0.37716675;-0.3866257;0.020428311;-0.64416504;0.48292062;-0.49169335;0.7331247;-0.10344904;0.31627473;0.60810167;0.08369922;0.7320685;0;
7.8584447;0.0;-0.4617616;0.011504951;-0.78938687;-0.15210891;-0.1370148;-0.3073926;-0.36284637;0.21641706;-0.01089352;-0.27817097;-0.10141425;0.095811486;0.14657262;0.28788647;0.004417211;0.026194626;0.11097795;-0.05200274;0;
7.0709443;0.0;-0.09085941;0.036331218;-0.80421615;-0.663986;0.14968218;-0.4279789;-0.021134669;-0.11630957;-0.13258365;0.02204996;-0.056838434;-0.093721144;0.07359941;-0.008226034;-0.16689031;-0.12690458;-0.03827438;-0.1197829;0;
6.5560393;0.0;0.3065305;0.31549823;-0.8488705;0.4410294;0.0168646;0.17543575;-0.13924381;0.055029746;-0.11969139;0.030150022;0.06235828;0.041925758;-0.10966211;-0.008239646;0.010226003;-0.05942648;0.22073974;-0.05039756;0;
7.074359;0.0;0.075224675;-0.053827547;0.7220688;0.62775856;0.035372823;-0.48620677;0.2673054;-0.38089395;0.22489618;0.054643426;0.13874039;0.08007226;0.08357415;-7.0000446E-4;0.35680574;-0.25968698;0.24686211;0.13088317;0;
7.66747;0.0;0.1645838;0.36039585;0.12669998;-0.7920594;-0.525597;-0.28942508;0.29158336;-0.19829668;0.11651991;-0.06925587;0.12023544;0.1926986;-0.24899927;0.045736633;0.16447058;-0.08309754;0.16891642;0.11236926;0;
5.8994646;0.0;-0.02981494;-0.1859572;-0.24855101;0.7311444;0.59131706;-0.19582658;0.16728723;-0.01893216;0.019454962;-0.036763452;-0.0058504543;-0.18975823;0.12835197;0.020711495;0.04370669;-0.122096635;0.13072883;0.20597586;0;
8.261562;0.0;0.18857434;0.114106156;-0.18778376;0.9304699;0.22591999;-0.48737964;0.33529997;-0.11787908;0.069785774;-0.1058787;-0.15861452;-0.12440079;0.15819484;-0.15302579;0.22212818;-0.08687685;-0.094981655;0.008980478;0;
18.72645;0.0;0.06890249;0.008546888;1.4990647;0.84614617;-1.190485;-0.43868798;-1.0658654;-0.09444875;-0.2621596;-0.63825697;0.5125297;0.24437879;0.6356626;0.27139312;-0.36942682;-0.14580756;-1.0632824;-0.6938468;1;
20.418367;0.0;-0.25555357;0.6560501;1.2089134;1.4331083;0.53948206;1.8686944;0.26552734;-1.4376235;-0.780717;0.66499865;-0.46232903;0.9143527;0.52008533;0.039125573;0.32474914;0.9407149;-0.22968021;-1.3808092;1;
22.927567;0.0;0.78040844;-0.8572537;-2.8436058;-0.24553671;0.26588127;-1.8552588;-1.2348969;-2.6137927;-2.82058;1.844339;0.53277713;2.0876677;0.3491199;0.24667226;-0.37328282;0.3472535;-0.0012240323;-0.25916195;1;
22.547844;0.0;0.663519;-0.42147997;-2.2658906;-0.2252769;-0.804274;-1.8816422;-2.0450978;0.46541664;0.61704314;2.0580895;-0.014835657;0.47396135;0.1768573;0.40548027;-0.017366698;-0.1602955;0.50165015;0.84838873;1;
21.506788;0.0;0.7169158;-0.08661756;-2.055364;-0.13980998;-0.46144795;1.9880362;-1.39425;-0.28996378;0.59706545;-0.941564;-0.8705689;-0.6422729;0.66145325;-0.25412744;-0.5395131;-0.8782416;1.2754554;-0.7667217;1;
21.778446;0.0;0.24633697;-0.53519475;-2.0644717;-0.59695244;0.48127353;-2.1586733;-1.7826496;-0.9238269;-1.3591152;1.8328259;1.0259908;1.0057646;0.07012477;0.5454478;0.9615796;0.14199328;-0.46086675;-0.2265275;1;
