250;10;10;
1265569.1;5892.9;117204.83;58821.777;-18392.666;-26943.768;-42302.93;-2888.815;8352.671;-4157.198;0;
611320.1;-13327.794;23496.219;13986.059;20658.748;-8309.593;-14721.017;-18070.068;-4559.964;414.30243;0;
292692.94;-10640.909;9721.37;-4338.6475;17291.172;-2052.5361;-12454.63;4544.2124;2598.585;4405.2666;0;
543465.94;4365.1494;-74954.83;-4467.91;-18262.686;12326.836;-12776.098;4942.865;-1943.9386;-1499.069;0;
351999.06;9027.391;-19027.65;-23265.883;1403.1267;-10388.898;2742.0933;-6546.89;7906.6094;-10425.704;0;
787466.25;-30936.207;-60735.375;-32320.488;-25314.088;-13635.227;-26225.383;4744.9243;8879.648;14618.752;0;
549620.7;-25421.707;39202.215;-3506.4224;2166.5032;15757.093;-22618.684;14782.315;-17234.766;4042.457;0;
290549.16;-17599.709;25625.404;-7512.2036;-94.499565;4646.581;878.6611;-1196.24;5355.146;1427.3872;0;
324371.75;-3642.874;-72207.57;11876.28;14495.351;-21089.824;-9368.658;17281.531;-6997.167;-28180.268;0;
4856686.0;277327.94;-1153260.1;-1386661.9;-251058.28;557329.7;728215.7;77881.42;-130511.414;-100066.055;0;
1261483.0;-50800.75;-144141.75;232159.25;-38321.816;-90608.4;99559.85;-19499.225;-41837.05;30452.896;0;
293025.88;-11087.307;-15364.626;-16976.68;11063.508;1072.652;-1407.8842;-8393.575;-706.0597;2693.5725;0;
2118567.5;-59106.875;-601670.44;225520.83;278787.0;-161299.22;-116803.05;122805.8;85629.8;-3073.3733;0;
406079.9;-29765.742;-55937.9;-17973.17;26187.482;-8349.918;-16380.3125;483.50473;26847.201;6388.4995;0;
1406509.1;90983.62;251075.44;175208.86;82450.5;44606.45;2422.4575;10902.989;1696.382;-40572.613;0;
413363.4;1324.137;-75881.03;17835.006;29510.271;346.7094;-38993.06;1682.8167;37758.94;-9629.987;0;
242264.92;-2162.6655;-9870.7705;-16222.84;12420.62;1741.6755;4913.508;-14960.551;-2039.5907;-1961.4987;0;
1527810.1;37311.582;-30266.615;-231940.33;-144002.98;-81985.85;30176.873;97508.53;143957.7;115107.8;0;
970770.56;-59281.203;-97025.44;-17059.785;-38096.03;-7253.2554;-16177.012;23302.59;2245.262;5188.7397;0;
287465.75;-3202.3992;-29151.64;10153.386;-503.69815;-4545.463;1038.2147;4352.5137;-4224.1343;2600.67;0;
215520.22;11957.952;-27010.129;688.113;-3539.8855;-5125.9497;1842.5028;-3245.1436;-2334.7888;6412.8887;0;
551572.8;7285.1987;62789.562;-317.37784;15167.174;17292.19;12373.396;5415.9897;17991.71;22912.021;0;
777019.3;9084.207;17269.412;-52385.406;28563.615;15196.887;5895.858;-22193.016;15803.225;19541.922;0;
224285.42;-1891.2965;-10554.279;21608.684;6187.818;1978.1464;-1632.9008;4566.2734;2164.9832;3521.7769;0;
506485.2;12623.704;-5922.3115;12131.537;19590.045;2778.6143;-10406.729;8649.089;11656.918;-4323.284;0;
2341633.5;11262.421;187664.77;-147225.39;-130713.8;-39773.266;62891.3;83304.19;-43142.508;-128634.18;1;
3790516.0;-52582.8;246233.61;102129.99;52056.582;-125797.95;-101941.305;116248.37;40441.543;-37379.836;1;
9123511.0;267117.53;-1084149.5;102151.74;-716937.94;-982927.8;309715.84;-12558.869;-116844.94;6711.879;1;
7847022.5;209473.28;-801919.06;-345502.25;-708498.4;273666.78;11171.285;88021.99;-75823.516;193265.7;1;
3960350.0;114010.484;-393488.75;-74140.93;-219036.08;80345.92;-170133.72;145250.28;-106652.984;231621.22;1;
3432377.5;39880.07;-326162.2;76535.38;-278166.1;-217910.98;159986.22;11024.661;152171.02;-69145.68;1;
7859707.5;-42830.125;-626953.6;756010.06;-186723.06;-883653.6;-353038.2;58387.25;-135544.78;2255.3604;1;
7412780.5;-15767.479;802850.06;497840.03;77568.62;-248519.14;311540.56;215320.56;231638.55;37361.645;1;
9812769.0;14364.274;-703513.2;986320.25;115607.914;-1043363.44;-509079.56;-47960.047;-300526.03;-215929.53;1;
3821774.2;85021.766;-377485.78;62998.95;-489796.72;-295346.53;285470.12;21141.629;112446.5;2157.4019;1;
1.8034836E7;411659.88;-785143.25;1829366.6;155852.16;-1451047.9;-259279.6;52970.855;-455659.75;-142854.9;1;
9148978.0;65577.53;-796137.1;625984.8;-272309.5;-1027028.3;-152268.89;-246016.03;-323267.44;18688.754;1;
7540273.0;122163.25;785319.3;-829322.75;-1048216.56;-874023.56;-126938.41;332237.97;150930.78;-8293.099;1;
4068517.5;127066.02;-315187.38;-148653.7;-522413.7;144311.48;106537.04;19407.709;153525.11;-52946.406;1;
3100418.0;50045.15;-251983.11;-118869.484;-413398.4;188977.84;115522.07;-32342.066;11131.225;51203.387;1;
8360134.0;71872.94;-970604.6;-467160.1;-959425.8;818275.7;269962.84;-209781.77;39808.184;-42016.52;1;
2406206.0;-43221.66;196482.0;62518.45;79878.48;-189938.48;51089.81;70983.54;-26677.064;-5861.3765;1;
4952995.5;-142161.7;290455.72;311467.3;-317682.5;64324.52;42929.363;92449.164;-77212.72;-31018.393;1;
1.0553984E7;-620255.56;1054106.9;91162.87;64624.516;-564659.9;671934.25;-159722.5;-76059.21;133802.34;1;
3388626.8;-15870.658;-359008.72;229629.6;-178947.67;-378538.6;-112426.21;-59656.88;43280.832;2957.7754;1;
5578163.5;127799.06;-469404.4;152148.89;-646428.4;-353693.78;205287.14;-220394.33;60226.984;5692.245;1;
1.1706625E7;140796.77;-29177.344;1237956.8;1150242.1;-270418.8;-369250.7;266697.62;156528.33;-27811.926;1;
4390475.0;-87670.57;-397771.06;400365.03;-255443.86;-545133.7;-145708.03;-111766.75;-2202.0403;53018.316;1;
4669140.5;-93028.5;-85067.26;-447448.4;328585.9;159856.2;-251583.98;-162732.25;-49251.68;-79041.62;1;
2634010.8;74893.53;25562.107;203765.31;356596.5;217937.83;-4411.531;39357.098;-29978.656;-57619.344;1;
3862690.8;-244749.58;-391287.4;633013.06;-47662.535;190950.03;-81803.836;47673.016;60203.97;34245.637;2;
2786339.8;68062.445;-503082.53;-382704.03;2280.833;-260066.02;12192.995;30082.662;80053.945;-16134.918;2;
