250;8;10;
8.6082945;0.0;0.45723397;0.10864957;0.9269511;0.7225805;0.23063624;0.87153816;0;
7.905305;0.0;-0.18177979;-0.10220153;0.33730713;-0.6928607;0.11237627;0.24077463;0;
6.5696344;0.0;0.096269906;0.5308365;0.22242051;-0.40686083;-0.14694701;-0.44578606;0;
7.09325;0.0;0.04551801;0.023216736;-0.9335619;-0.26155218;-0.1368185;0.5996449;0;
5.9041357;0.0;-0.030518541;0.20431854;-0.29551208;-0.57889754;-0.34391764;0.09033081;0;
6.9927206;0.0;0.0023082604;-0.053810526;-0.5589397;0.26708686;-0.33974513;-0.2908927;0;
7.4849033;0.0;-0.34427634;-0.055504154;0.73148197;-0.9006542;-0.06437871;0.5221269;0;
6.0150533;0.0;-0.110884465;0.22732316;0.47272393;-0.5125966;0.019371865;0.46695265;0;
6.504355;0.0;-0.10058483;0.7062076;-1.2678833;-0.37460378;0.5541619;-0.95123386;0;
17.431517;0.0;0.6335045;3.9814272;-3.8862576;3.777116;-5.2889323;-1.52456;0;
9.691502;0.0;-0.412184;-0.73954475;-1.0359615;1.6088927;1.8164395;0.35544103;0;
6.4494104;0.0;0.015359578;-0.008110584;0.07463951;-0.8047667;-0.4445839;-0.21129195;0;
12.402772;0.0;-0.9156649;1.9156973;-3.0079641;-2.4016166;3.1893961;-1.3628175;0;
7.2222548;0.0;-0.121969886;-0.07090004;-0.8376934;-0.9684778;-0.74554425;0.4468839;0;
9.235131;0.0;0.86355823;-0.07369192;1.7331474;-1.2277573;1.1816168;-1.5179772;0;
6.698132;0.0;-0.11353779;0.542401;-1.2509419;-0.43886545;0.5568799;-0.9186714;0;
6.3082957;0.0;0.3754307;-0.30414763;0.56814176;-0.6582067;0.032911293;-0.37645105;0;
10.013552;0.0;0.31292158;0.64210826;-0.20657896;1.9547431;-1.5402725;1.2191796;0;
7.720229;0.0;-0.31520206;-0.03375966;-0.7532768;-0.12340764;-0.20860215;-0.30558276;0;
6.738373;0.0;-0.1397475;0.3200028;-0.3540905;-0.8353707;0.33747357;-0.06029688;0;
6.9439588;0.0;0.8758879;-0.037191384;-0.39701992;-0.07318288;0.35185516;0.23589827;0;
6.8440647;0.0;-0.20216243;0.1545444;0.8318989;0.22688138;-0.4152136;-0.057121716;0;
7.467678;0.0;-0.26584455;0.42372087;0.22390491;-0.9020199;-0.13523933;-0.31199965;0;
6.1562524;0.0;0.27586892;0.13064547;0.4582743;0.37579733;0.68385804;-0.33740783;0;
7.9039354;0.0;0.15807354;-0.24167067;-0.50002617;0.7056269;0.3459281;-0.40113664;0;
18.89897;0.0;0.026169088;0.030979667;1.5134184;0.85165125;-1.2350914;-0.4125421;1;
21.024609;0.0;-0.21430792;0.16190623;0.75636137;1.2645812;-0.13373214;2.4246514;1;
24.922314;0.0;1.2739666;-1.6837027;-2.8745067;-0.5195084;0.6813678;-1.8952632;1;
24.719229;0.0;0.32950848;-0.6670445;-1.5999879;-0.63950884;-0.67451084;-2.5022025;1;
21.941877;0.0;0.23767722;0.13250117;-1.6126848;0.46760494;-0.8747422;2.389267;1;
21.894354;0.0;0.2541564;-0.5169393;-1.9661098;-0.66249126;0.55078906;-2.1915574;1;
