250;4;10;
9.424573;0.095908076;1.2896545;0.93545467;0;
8.386822;0.27557737;1.2962946;0.8097434;0;
7.200488;0.66467106;0.8137708;0.60596085;0;
8.018534;0.27463904;1.2079362;0.9150898;0;
6.8511705;0.38255182;0.7581699;0.53238606;0;
7.78907;0.30799925;0.66330904;0.7131355;0;
8.295453;0.509245;1.3606862;0.8178437;0;
6.6562448;0.20151618;0.85373324;0.28167826;0;
8.8054085;1.376423;2.5627298;2.2757225;0;
20.595636;4.302555;6.27869;5.9981623;0;
11.892807;1.3726628;3.4773786;3.1137478;0;
7.426279;0.42895022;1.0112079;0.55476093;0;
17.653372;3.5492666;5.508634;4.8182235;0;
8.502044;1.1206534;1.8566649;1.4086791;0;
11.478463;1.0276333;3.1207278;2.46977;0;
8.426427;0.72468525;2.1448174;1.7548207;0;
6.549159;0.22164896;0.8561433;0.51708555;0;
12.346546;1.2966264;3.2610693;3.2893243;0;
8.1114435;0.6633101;0.93954474;0.54742247;0;
7.5057154;0.2236407;1.0340514;0.5408202;0;
7.0074983;0.39236218;0.88400304;0.09570747;0;
7.4084888;0.1043535;0.93347126;0.50282675;0;
8.283857;0.41868562;0.9694311;0.89828247;0;
6.75259;0.31225172;0.6957157;0.47468036;0;
8.749841;0.28975344;1.1385038;0.8304844;0;
16.713247;0.16520135;2.299472;1.2379372;1;
18.86743;0.30312702;2.6527004;1.6525168;1;
22.43732;1.0701067;2.6281404;2.0798404;1;
21.651402;0.811651;1.8779933;2.155636;1;
19.542578;0.33764693;2.8475657;1.6752199;1;
19.445383;0.23993555;2.8035614;1.413466;1;
22.588558;0.30831656;3.3744922;2.4805589;1;
21.897392;0.8767957;2.6777914;1.9314847;1;
21.664312;1.1176009;2.1648507;1.6018045;1;
17.621925;0.8748853;1.89161;1.690841;1;
25.582335;0.98932016;1.8059515;1.6484683;1;
20.937996;1.4570767;2.478231;1.4153223;1;
20.704683;0.6356034;2.5762086;2.1737068;1;
17.419048;1.5201272;1.7913043;1.2687411;1;
17.26111;0.7381613;2.1117294;1.692423;1;
21.676025;1.611857;2.790266;1.5439334;1;
16.527191;0.5562507;2.0995977;1.598797;1;
18.98281;1.2197608;2.4587781;1.7423692;1;
23.787754;1.3758168;3.1722515;1.6573188;1;
18.119278;0.7026118;2.1390674;2.1049328;1;
20.799911;0.76135826;2.1044855;1.7300297;1;
23.33642;1.3242227;2.8818977;1.478112;1;
19.093988;0.62098664;2.1303258;1.855577;1;
19.12453;0.68666005;2.3189695;2.5608008;1;
16.988842;0.28341267;1.5995264;1.9140701;1;
25.91045;3.2950914;6.945406;3.994294;2;
26.691004;1.8868775;5.236928;1.950463;2;
22.877302;1.5501099;4.575918;2.6196587;2;
21.9618;2.0166652;5.113203;3.0216298;2;
22.705807;2.5446062;6.1227207;4.2043157;2;
22.97727;2.0434268;5.409719;3.038475;2;
20.782784;1.8144826;4.848002;3.4010115;2;
23.819237;2.1668236;5.2232533;2.5537312;2;
18.335861;2.0258386;4.6700826;2.4200776;2;
26.21237;2.5612612;5.2888465;3.030681;2;
22.358952;2.2722256;5.682324;2.9712768;2;
25.136154;2.7127862;5.301333;3.0747218;2;
22.623526;1.0719516;4.0836964;1.1362976;2;
23.13097;2.5829697;5.570992;3.3534484;2;
21.572798;0.68004787;4.4003496;0.98856753;2;
22.995481;2.3321347;5.372104;2.01055;2;
18.556559;2.0956242;4.660504;3.1105506;2;
25.83356;3.1346135;6.5070305;4.2255063;2;
21.42042;3.3916903;5.7025313;3.895416;2;
22.788565;1.1728591;4.8191466;1.5106634;2;
21.096546;1.3624606;4.8625464;2.589541;2;
23.079113;2.8518283;5.6782975;4.0149846;2;
19.785215;0.7239883;4.636467;2.1354506;2;
22.752766;1.8046224;5.42359;2.0665944;2;
24.61708;2.563518;5.723175;3.2997994;2;
26.953772;0.4675977;7.155522;0.96939266;3;
19.99318;0.47569475;5.582593;0.73129135;3;
18.444351;0.25974864;5.585748;0.51071185;3;
31.912045;0.82345647;9.059183;1.950973;3;
25.668991;0.6387487;7.668222;0.42304042;3;
30.858376;1.2841924;8.516999;2.3656073;3;
23.907722;0.36266935;6.9089813;0.24037144;3;
27.205782;0.93596125;6.7805657;1.2325312;3;
20.924767;0.017498583;5.4653597;0.60584116;3;
25.594868;0.6927469;6.6523952;1.8536373;3;
32.416466;0.6630988;8.725437;2.0339363;3;
19.24584;0.2799497;5.4407754;0.5243978;3;
28.011387;1.0355154;7.657196;2.1567223;3;
19.093868;0.5706036;5.270108;0.12236189;3;
23.597807;0.41293898;6.982271;0.097606465;3;
27.617542;0.6028485;7.373911;1.0653484;3;
28.912928;0.8584999;8.879929;1.7608544;3;
20.114365;0.36082911;5.597817;0.470928;3;
31.702133;1.308467;8.966573;3.1778948;3;
21.464285;0.09081697;6.5801272;0.3113056;3;
20.326597;0.652322;6.0391903;0.6418423;3;
20.014292;0.50798035;5.5144424;0.36455;3;
27.48972;0.4988918;7.909635;1.766296;3;
21.659256;0.14958225;6.6884313;0.31537294;3;
29.606813;0.68540025;9.69446;0.74640954;3;
19.214914;1.6182545;3.657752;2.2831109;4;
26.627144;1.2863525;7.0057697;3.4643743;4;
23.321188;1.5026442;5.909127;2.4850543;4;
21.683014;2.0363278;3.9324534;0.93750066;4;
20.161469;1.8929645;3.6135697;0.8648047;4;
23.685442;1.0004649;4.886888;3.0886054;4;
23.703697;1.9070822;3.9476478;3.6040387;4;
25.589857;0.95569617;3.868755;2.1432102;4;
18.633257;1.7517433;4.126795;1.966465;4;
25.49246;3.2288368;5.988224;1.5397022;4;
23.976406;1.0189044;5.0303516;2.4309132;4;
22.334427;1.1945887;4.790275;2.2755802;4;
19.65191;3.6091893;4.32021;1.4579967;4;
23.59217;1.8268795;6.385361;2.345656;4;
25.164028;2.1890287;3.3877838;2.0219119;4;
20.40866;1.9004779;3.595597;0.44837165;4;
21.32729;0.9519851;2.6769981;1.4666008;4;
27.455631;1.5720118;6.418756;3.0618315;4;
22.678043;1.3120368;4.711113;3.0098844;4;
22.91542;1.6282859;4.5011797;2.3768816;4;
23.306873;1.3244964;4.4755735;2.3131676;4;
21.979671;1.4807564;4.522526;3.2165585;4;
25.154547;1.6422629;4.3307533;2.0694332;4;
26.035343;1.8748668;5.921035;1.3893663;4;
24.478682;2.97314;5.528259;4.024757;4;
33.345924;4.239727;6.2438335;1.7418877;5;
28.759401;3.7541726;3.2964869;1.8715167;5;
26.587402;3.5124154;3.3367734;1.8311605;5;
23.719294;3.0604851;3.4007084;1.4790437;5;
28.260115;4.087107;4.298014;1.6721716;5;
23.713198;2.9316027;3.1692972;1.6698033;5;
26.333136;2.95727;3.3748715;1.8617887;5;
22.143476;2.8571007;3.4544387;1.1110867;5;
23.303318;2.8272526;3.9930587;1.4151602;5;
32.53189;4.727977;5.303023;2.479043;5;
25.798094;3.910335;4.686738;1.2732484;5;
24.438543;3.5390306;4.179592;1.4611285;5;
25.250921;3.8224337;5.6901174;0.5607937;5;
27.143753;4.190215;6.398334;0.5404637;5;
32.4251;3.918892;5.2297564;1.7571741;5;
24.330664;4.167333;4.923036;1.0915843;5;
22.505184;3.1916285;4.1435294;1.35347;5;
32.971916;4.8655143;4.456341;2.7437239;5;
27.725605;3.626928;5.43467;1.4831779;5;
24.510708;3.4418073;4.1737;1.9322144;5;
24.635612;3.5280669;4.2319956;1.4946841;5;
27.921381;3.3123028;3.8152544;1.8858013;5;
28.806316;3.7993326;5.743345;1.4944501;5;
29.1936;3.6220055;5.6389585;1.2032784;5;
25.936127;4.0174427;4.852328;1.7111833;5;
35.128334;1.1800438;2.7444088;0.8515347;6;
32.194366;0.6228766;3.4896302;2.2920775;6;
29.134382;1.6946217;2.8246632;3.1362417;6;
26.922443;1.326905;2.406138;1.659495;6;
33.575054;1.1371206;2.80485;0.791386;6;
33.26626;1.197994;2.678528;1.1969275;6;
30.874851;1.2050284;2.991497;1.6760552;6;
28.8864;0.88872933;2.131702;1.9934729;6;
25.924763;0.8370847;2.3572743;1.5089839;6;
35.09106;1.7935834;3.3245015;0.9225444;6;
28.5057;0.9897925;2.2936833;1.7385628;6;
26.469425;0.9949019;2.580925;1.2338617;6;
31.114227;0.65981877;2.5279183;1.0916685;6;
27.967897;0.8712748;2.8241482;2.6261716;6;
32.779163;0.90689266;2.4071007;1.110213;6;
26.313967;1.0262522;2.205255;1.4450984;6;
25.204315;0.66481733;2.0721722;2.061172;6;
35.567505;1.0202718;3.3963711;2.1432443;6;
27.409386;1.2234374;2.6645567;3.2101364;6;
31.52672;1.4529797;2.9927044;3.2350683;6;
32.716465;0.61897814;2.54705;1.9748188;6;
35.518932;1.0356027;2.946704;1.5286711;6;
30.275965;0.90546757;3.0381103;3.5515225;6;
29.038242;0.62744117;2.5059347;2.3838866;6;
25.724785;0.6477785;2.4338725;2.2047749;6;
16.820415;1.065581;3.5096724;1.7390964;7;
20.731157;0.88761073;4.751885;2.0865397;7;
19.737411;1.2839193;4.4110713;2.3933232;7;
15.596547;1.0068035;3.0835087;1.7831584;7;
15.490496;0.9629778;3.0789688;1.7875648;7;
14.228734;0.5796295;2.9939086;1.3682595;7;
16.270884;1.1441716;3.6117783;1.9574014;7;
19.026342;1.0487714;3.8020296;2.0201807;7;
13.775464;0.37741238;2.9971035;1.374334;7;
17.046955;1.0064869;3.341215;1.9907877;7;
20.297804;1.0074468;4.149832;2.1266701;7;
18.980598;1.1785934;3.8775642;2.0408523;7;
20.171274;1.415337;3.9654908;1.8123301;7;
18.06174;0.8951907;2.7663343;1.8880253;7;
17.59597;1.0209477;3.5980492;2.0652823;7;
14.248925;0.82904726;2.68312;1.4616847;7;
14.623728;0.30340394;3.1609132;1.0735157;7;
13.711378;0.94328576;2.862216;1.3158383;7;
18.599195;1.3329803;4.3778806;2.4348433;7;
16.46286;1.0853082;3.3808959;1.8953369;7;
14.963625;0.9712714;3.1021056;1.6888199;7;
17.244944;1.1424879;3.5957136;1.8177993;7;
15.098554;0.5017581;3.1667354;1.4714999;7;
15.9998045;1.1260961;3.536897;1.7178106;7;
17.495306;0.98636603;3.8789086;1.9261436;7;
1.2030469;0.09951929;0.34286958;0.04379456;8;
12.107623;4.7571416;4.878293;4.755292;8;
4.265907;1.7789515;1.6931944;1.6491138;8;
1.5788984;0.28700614;0.1775998;0.18097115;8;
1.2087522;0.12184801;0.33535126;0.1402994;8;
2.0131924;0.19154732;0.3769591;0.18681842;8;
1.129894;0.2547615;0.0072878907;0.2650912;8;
13.690729;5.715577;5.6852202;5.5060024;8;
9.083438;1.6968265;1.9441166;1.1374373;8;
26.51405;4.4042764;5.014929;3.7095869;8;
19.391098;4.379343;5.181665;4.592161;8;
6.119493;2.5595682;2.8648286;2.7505918;8;
11.735227;3.342026;3.4065838;3.2957804;8;
14.693608;3.7774146;3.8660676;3.0709043;8;
9.896552;2.770317;2.6857831;2.151136;8;
2.214646;0.36051613;0.36977655;0.39822027;8;
1.6542907;0.08526532;0.07053171;0.12958342;8;
2.0574489;0.13248938;0.19141404;0.17447765;8;
29.3924;7.682292;6.044059;3.9884474;8;
1.6104692;0.16035374;0.19471817;0.10825717;8;
1.8110262;0.11305131;0.1351573;0.17969532;8;
5.965063;2.554964;2.8972206;2.78478;8;
1.7175812;0.12325202;0.24944256;0.1167492;8;
1.5776979;0.11626642;0.32140777;0.23207404;8;
1.877103;0.1867689;0.32418782;0.16804609;8;
20.650211;0.32056296;0.2690668;0.22683682;9;
17.177258;0.3205108;0.44841036;0.0694494;9;
15.365416;0.34687015;0.05467106;0.081319936;9;
14.262041;0.66669846;0.26864463;0.18527639;9;
20.191154;0.2931266;0.0945539;0.24380699;9;
18.041988;0.15210377;0.37522846;0.20183207;9;
17.215755;0.17962222;0.27105138;0.17080207;9;
19.892405;0.31396437;0.30886525;0.08451394;9;
21.993277;0.3668315;0.32017085;0.3831015;9;
14.080199;0.15028606;0.28406936;0.22913261;9;
17.588308;0.4666111;0.32861063;0.28292835;9;
16.679958;0.20810014;0.14633171;0.21316628;9;
20.523388;0.69103515;0.34986654;0.11650665;9;
20.2522;0.19275923;0.12467971;0.16939516;9;
17.948553;0.2156424;0.3921389;0.14876054;9;
18.727573;0.43982065;0.32270622;0.32912272;9;
14.1782465;0.08948128;0.3680209;0.14944246;9;
16.273993;0.5704443;0.30601472;0.057285264;9;
20.806957;0.20574142;0.3697961;0.118600115;9;
20.09098;0.4777736;0.16213934;0.22901486;9;
12.977075;0.3420506;0.51637995;0.19723055;9;
16.32639;0.080579676;0.30011198;0.27427077;9;
16.87996;0.5919114;0.23029362;0.30523646;9;
13.63382;0.35797626;0.62303746;0.1847459;9;
15.569825;0.21995658;0.32188082;0.106347345;9;
