250;16;10;
9.424573;-0.03035923;0.95150894;0.28208914;0.14935595;-0.021000851;-0.2195359;0.02151598;0.31089267;-0.17043981;-0.0538994;-0.068199;0.01921316;-0.3108009;-0.15752424;-0.09664323;0;
8.386822;-0.19963668;0.45147118;0.048070367;-0.10589982;0.27295128;-0.38710198;-0.292479;-0.3379578;-0.4584255;0.34686828;-0.025058368;0.17913394;0.050882593;-0.25971654;0.06386326;0;
7.200488;-0.3101929;0.32194573;0.13677841;0.22091079;-0.1772054;-0.14432636;0.2941249;-0.15948953;0.0054250583;-0.14424495;0.050711874;-0.1540756;0.09920172;-0.08719653;0.0504741;0;
8.018534;0.123600625;-1.2070038;-0.13421702;0.106664024;0.07703874;-0.45896253;-0.024744669;0.14752515;0.24063167;-0.24806964;-0.2671968;0.09903264;0.2806156;-0.18748675;-0.14638795;0;
6.8511705;-0.035209637;-0.64184314;-0.36133704;-0.08533928;-0.18338124;0.08801285;0.14216612;-0.15749377;-0.057341356;-0.035730466;0.15503393;0.113931365;-0.11795932;-0.054036003;-0.08846508;0;
7.78907;-0.2928575;-0.6582317;-0.27529776;-0.18291873;-0.15610504;-0.27165833;0.22661562;-0.051480785;0.18388304;0.219156;-0.1814926;0.019866163;0.1362267;-0.06823218;-0.050739985;0;
8.295453;-0.5042943;0.535172;-0.06698333;-0.32591522;0.3955424;-0.47520384;0.27300546;0.06229873;-0.0312069;0.36134672;-0.25052062;0.31565592;-0.30915347;0.16355994;0.026712416;0;
6.6562448;-0.054686517;0.40341958;-0.040094223;-0.27601013;-0.010063352;0.1868907;-0.0034329826;0.3207972;-0.10362099;0.04843014;-0.024223885;0.060087007;-0.03742646;0.0621806;0.046040427;0;
8.8054085;1.0280893;-2.2971654;-1.6356355;0.5175362;1.5813934;0.20244049;-1.260366;-0.6387631;0.61308277;0.57692105;-0.28965166;-0.585804;-0.025074458;0.43293834;0.06915865;0;
20.595636;2.914798;-1.9632354;-5.424719;-3.9799225;-1.4329321;0.23346634;0.75988334;-0.24358378;1.5168924;1.4793857;0.12277724;-0.31183836;0.24935517;-0.703541;0.22897676;0;
